Type,Value,Select
9,0.7599351423725347,1
6,0.49899690586941103,0
3,0.44021669807280794,1
6,0.06666571646217245,0
9,0.6849812275793845,0
3,0.48076021423763937,0
3,0.5492665774178906,1
1,0.9697500874725533,1
5,0.2355422904633635,0
6,0.1362279870504738,0
9,0.26958845023310707,0
7,0.3567295781884594,1
4,0.5862748968345193,1
4,0.7289140755340436,0
8,0.15719270789579365,0
1,0.6527616202947234,1
1,0.6968242069452524,1
8,0.21167966532576366,0
2,0.45911123431218714,1
6,0.22984032190316972,1
0,0.547532909070448,0
9,0.22435567403919598,1
0,0.14101418272253408,1
9,0.5955861668896347,0
3,0.3588084373308086,0
3,0.2936908356560133,0
3,0.19575752794810297,0
8,0.8748607611843195,0
2,0.8970949523910478,1
9,0.005561529804963605,0
5,0.8408816730319885,1
0,0.6094185093817637,1
3,0.4708615048377256,1
4,0.6354785313253973,0
6,0.09640745771570758,0
1,0.7756332976654546,1
7,0.8712547415045452,1
8,0.6922470488050708,1
2,0.7241383226085493,0
7,0.40636293548685254,1
2,0.9200359627212883,0
8,0.01739795927450527,1
4,0.3333892941526133,0
8,0.6408173240462464,1
7,0.19996693272677601,1
3,0.616784493487816,1
0,0.20568167719757469,0
8,0.0013266413734116522,0
5,0.35274397261486945,1
2,0.5903554511120528,1
8,0.5196564350003927,1
2,0.05225414724149424,0
4,0.9793114684957922,1
7,0.3016409480853728,1
0,0.25577700806446046,0
9,0.10632742951996932,1
9,0.39420518584142394,1
1,0.4044510860484378,0
5,0.4779078220123333,1
8,0.6894174761975715,1
8,0.6415940595265921,1
3,0.5448223360065332,0
6,0.8037079916178986,0
9,0.3501097219557042,0
0,0.5049342449630205,0
2,0.045100549815465296,0
0,0.9170101166539161,1
1,0.9445876338755729,0
8,0.5473994122518784,0
0,0.7575150428138265,1
6,0.8107648703148038,0
6,0.7214523162177086,1
6,0.618897947589276,1
7,0.20592369744389638,1
9,0.3565322070261786,0
6,0.37388764119954054,0
2,0.7530080749071391,1
2,0.8059054750991991,0
1,0.5306404440638319,0
8,0.6573295303608785,0
0,0.7543135324224449,1
3,0.3978922802039574,1
2,0.6761535439479702,0
5,0.7352381396506839,1
1,0.44057868507645026,1
2,0.7887917901539021,0
5,0.2705529287124032,0
5,0.8446003622115212,0
5,0.08975657515511493,1
3,0.1851782024977835,1
3,0.5366200237755653,1
9,0.37469146386475105,1
1,0.5848183694983826,1
2,0.28171066264599476,1
8,0.6267835908148001,0
6,0.012009485042309587,1
3,0.18690865190913875,0
0,0.09263586277285796,1
9,0.3829947347822048,1
6,0.13074211683548165,0
5,0.043875300931410566,1
9,0.0763899547208764,0
9,0.9702911342259504,1
1,0.05304085665368152,0
7,0.06699604322185315,0
5,0.06297819277502292,1
4,0.4493336475506946,1
5,0.797062586701319,0
9,0.24419844529122758,0
6,0.041665697556869885,0
5,0.319876141479597,0
1,0.5025958774634448,0
3,0.8092369710780376,0
1,0.9349733057341539,0
0,0.8560794901534484,0
9,0.6576397680143017,1
2,0.9002753395683223,0
1,0.4264965859218143,1
5,0.508809636078585,1
0,0.23098934528818382,0
5,0.9115726790087102,1
8,0.5996392903185194,1
8,0.2851803217153044,0
6,0.7236040165339379,1
0,0.40836653835033376,1
2,0.38142895166186497,1
1,0.6872536062689747,1
3,0.8247325893320908,1
2,0.9493578177932758,0
7,0.9147052106040958,1
6,0.9804744835915249,1
1,0.2694845558433129,0
8,0.9584017230648428,0
4,0.9092435757738978,0
2,0.5084350240202504,0
8,0.5158051824163913,0
8,0.5872379246798476,0
1,0.8890576863993095,0
4,0.3707035758163597,0
4,0.3243941268830305,0
3,0.41163576206930863,1
9,0.10818392606115079,1
4,0.1636566363482923,1
7,0.15191319642204104,0
7,0.07966993165257574,1
2,0.0758769577018853,0
6,0.4438161333737026,0
0,0.9967729639153788,0
2,0.5822970931541244,1
4,0.4894756268011172,0
0,0.8465857795489239,0
4,0.38792384895849963,0
1,0.21840347174027241,0
8,0.11722598624025782,0
9,0.9792096007407997,0
8,0.8514267068447731,1
4,0.26294550592320154,0
7,0.36613006414852256,1
1,0.35511318142085635,0
6,0.45712296345744663,0
3,0.45591779575930325,0
3,0.06472925624981962,0
8,0.43591827465594213,0
5,0.8247581163119688,0
7,0.560921794032711,1
7,0.47724248774036093,0
2,0.1449682776143718,0
0,0.5705296375848621,1
8,0.45532289402968273,0
1,0.5339339598465643,0
5,0.9098235470236209,1
1,0.8316934550722431,1
5,0.9683553541778873,0
0,0.3331134407552331,0
1,0.07233376709468375,0
5,0.43832392667041253,1
3,0.06861958267204193,1
7,0.3439471730968078,1
2,0.5617674882519685,1
4,0.7083974466335444,1
8,0.7822913963691127,1
1,0.9858992445989274,1
5,0.4223000311757833,1
7,0.7924253060242272,0
3,0.640203765300979,1
8,0.49634810886090197,1
7,0.9827701890858352,1
6,0.08650644577229583,0
2,0.36565541649794,1
4,0.4792144521679098,0
7,0.8748697630232218,0
1,0.19157819391374664,0
0,0.7724099252593496,0
4,0.9274235702354388,1
0,0.7656074637415563,0
3,0.5614054872637005,1
9,0.05592644421686643,1
5,0.37508260096747925,0
2,0.803913891955557,0
6,0.4054214097785016,0
7,0.19626866144813948,1
1,0.43678264009451173,1
1,0.47918930198910636,1
4,0.9669143615280636,1
0,0.5165741192266738,1
8,0.5674436379369264,0
6,0.5031760164502695,0
0,0.2027973764209594,0
2,0.6809512556651836,1
3,0.4062695009324956,0
2,0.6441373220596328,1
8,0.8563127455409633,0
7,0.9927933629014759,0
5,0.9773482921738541,0
3,0.305980446761155,0
1,0.14416318678807194,1
2,0.17508821639758332,0
0,0.19873826731665978,1
6,0.46518262718099523,1
7,0.09893262257443836,1
1,0.5489919997173576,1
1,0.12757400380788253,1
1,0.295989641627843,0
1,0.03498152629089557,0
8,0.8995213107706693,1
1,0.13406446647276116,0
1,0.6230204451634477,0
5,0.8813737845381363,1
5,0.3271662359801307,0
4,0.3409109066096587,1
5,0.013419607988433224,1
4,0.6989453194166207,1
1,0.017187207383820624,1
8,0.559932483801403,1
6,0.6402278436090459,1
0,0.7090989546190379,0
4,0.27047734255530853,1
2,0.911887572688423,1
8,0.2677458169060539,1
5,0.8124826415167814,1
5,0.7175780799680799,1
0,0.35085304698461983,1
5,0.07733994035786229,0
2,0.7964048002062929,1
6,0.6134780748510036,0
0,0.27916155680406907,1
1,0.7193020243527032,0
1,0.7056785801700711,1
2,0.44255219679983293,1
0,0.04288381105926986,0
4,0.11111664125365128,1
9,0.5294070592298762,0
5,0.6837702847982807,1
0,0.016998346379842433,1
6,0.8783064759875638,0
4,0.5564663728481155,0
2,0.40200083434764855,1
6,0.23031399502557381,1
7,0.4314038217322941,0
9,0.024697980814047615,0
5,0.03204441587885354,0
4,0.08496627078234653,0
8,0.10911036652408723,1
4,0.16542190497530462,1
1,0.1694671036881512,0
6,0.1880363961586864,0
0,0.6318786162036849,0
6,0.3671887613774697,0
0,0.159937746431137,0
0,0.9287467528197925,1
0,0.13706109193396632,1
2,0.6907995166122644,1
1,0.9230484541748876,0
2,0.7647340428466597,1
8,0.8769567372499351,1
6,0.9466081420220125,0
0,0.8025171925967691,1
0,0.63587509999802,1
3,0.5672514665163273,0
5,0.6979433414580026,0
3,0.8779622701355584,1
0,0.6183779484028322,0
8,0.3942481037565887,0
3,0.28843993822085845,0
0,0.2515725192708863,0
2,0.5493673247547312,0
4,0.7067656978010933,0
7,0.7300914203767457,0
7,0.15977094575734152,0
8,0.5086514449394912,0
6,0.05936924558115586,0
7,0.9487856264921182,1
4,0.2668947045926219,1
3,0.31185896845555305,1
7,0.13222557041673477,1
6,0.8470186883953924,0
0,0.7283552130961444,0
9,0.2518006467558539,1
0,0.9827696448761372,0
9,0.5490643046372253,1
8,0.5542431117235008,1
3,0.9090210540284621,1
6,0.45938543793856723,1
7,0.5220924871041287,0
8,0.6910101874427863,0
4,0.26271830543357044,0
0,0.5033033798469653,1
9,0.1436659522221524,1
0,0.4800059210934027,1
8,0.2180561612180837,0
9,0.5735618339308738,1
5,0.277926663075203,0
7,0.4093996499339655,0
4,0.12399035686833748,1
9,0.15653944183809254,1
8,0.7466244551061324,1
1,0.04193621269903314,0
7,0.8901338148440235,0
9,0.5713745182357339,0
9,0.20555761349359403,0
2,0.12656807166335593,1
0,0.756031663231408,0
0,0.7030053341026858,0
5,0.39204638456255336,1
1,0.30503802970277105,0
1,0.7544135496096108,1
7,0.21282194660929,1
6,0.9126621778979165,1
4,0.43432155607200884,1
0,0.04520021679604458,0
0,0.7704822732824514,0
3,0.5683689214818454,0
3,0.11130918951050017,0
7,0.31159322928723154,0
6,0.5281929570353148,1
9,0.5044010706561223,0
4,0.7470741405566299,1
9,0.2623434678630704,1
5,0.009224133648975119,1
6,0.3867865527159462,1
9,0.7663515517637528,0
3,0.6448972290664929,0
3,0.426484497820552,0
4,0.3991439337163666,0
7,0.33756511602027084,1
1,0.4883891517994141,1
6,0.9599736678985884,1
4,0.8788137036907487,1
3,0.0188680039946596,1
0,0.8751901441788731,0
6,0.6743170152421989,1
3,0.047906638645315525,1
0,0.07976552588586527,0
8,0.8607391239938216,0
4,0.1258779726288478,0
2,0.03645490929266948,1
0,0.8866205918072999,0
3,0.00461952510762953,0
9,0.20296802463855357,0
5,0.5416382312143526,0
8,0.43759200554520483,0
2,0.26524835661042356,0
3,0.2371321939932437,1
6,0.6588181974302012,1
8,0.06378665012690499,1
2,0.48095337292290286,0
1,0.5174969117809597,0
1,0.4125411012691158,1
8,0.2544486428383391,1
5,0.21077314073932318,0
4,0.9184055069643235,0
3,0.6652841454877751,0
3,0.4164936843696089,0
5,0.8306211626478068,0
5,0.5924640430117888,0
3,0.9911407690979332,0
1,0.15788467085848334,1
9,0.005179562573821017,0
8,0.9957303175891343,0
2,0.12376955764627018,1
7,0.1426988370618233,1
4,0.44385692784649655,1
7,0.9574420694541083,1
0,0.32635347359018174,0
1,0.7761072444241661,1
2,0.44510260928112944,0
7,0.5113032939685598,0
4,0.24917089882560228,0
8,0.25100598711882305,1
8,0.4652019776355497,1
3,0.9521971758043323,0
9,0.6961764441673507,1
2,0.19486553009326835,1
5,0.8348491966635178,0
0,0.6231450318788226,0
0,0.0005542596757245333,0
8,0.7885550772056943,0
4,0.2815002783955016,1
8,0.03590210392244719,1
1,0.24161558815421746,0
1,0.5952357853412757,0
6,0.8748097942247703,1
3,0.8665876953814698,0
1,0.9597205945017984,1
1,0.2459038876660249,1
7,0.054395170494948575,0
9,0.9234883535219768,1
8,0.6981317843597373,0
1,0.5563220310094593,0
6,0.6553257264986149,1
4,0.2674047036939431,0
1,0.6998975111999842,0
7,0.15839573744826163,0
3,0.5257690579336637,1
7,0.15837326390430562,1
4,0.243257417467047,0
4,0.7209795149001863,1
0,0.6291576877123992,1
6,0.11381822512639783,0
5,0.9378898676319364,1
2,0.3610264269249217,1
6,0.7250951174580224,0
4,0.1979656389900325,0
2,0.115376604531231,1
1,0.5966445155621626,1
9,0.6337221636919785,0
2,0.44596002192264295,0
5,0.24109233741226133,1
0,0.2218602368437257,1
1,0.17509442917423323,1
2,0.8552183408139751,0
0,0.5231540837040296,1
0,0.08612820926017994,1
4,0.6856050106814603,0
7,0.8606168118880683,0
8,0.5430283947961684,0
0,0.21737196041901874,1
1,0.9011432271979147,1
1,0.680792936269369,0
4,0.8603010703230201,0
3,0.5596931600052423,0
4,0.3406376545508989,1
2,0.4027191234956392,0
0,0.3928859333998588,0
4,0.09980852317122613,0
5,0.2717195189659104,1
4,0.33595187555290273,0
4,0.7591157706608325,1
6,0.6727190591589071,1
9,0.6803684379994671,1
3,0.6407206373586317,1
8,0.6324154221167645,1
1,0.8506311537599828,0
6,0.6245126221556069,1
8,0.3259982381301647,1
0,0.3281399280431012,1
2,0.2514140666893502,1
0,0.2967990317489365,1
8,0.07410721630887274,1
0,0.0668844439367815,0
9,0.4862466970621683,1
5,0.2497744866096555,0
0,0.4068264088999718,1
9,0.582015067665448,1
1,0.013642888805435516,0
9,0.5897274414646141,0
8,0.8544336789365262,1
6,0.13984598371909007,1
8,0.9409159756154897,0
3,0.08611295694370114,0
7,0.003597660281667414,0
8,0.6253023056204884,1
2,0.15668436179692502,0
7,0.8133206883072733,1
3,0.7699904183856727,1
8,0.007263171336683305,1
0,0.5167891610062504,0
3,0.8646128485798549,1
5,0.7876500119245551,1
8,0.13170563854426065,1
5,0.6534191715662738,1
5,0.35812877213335914,1
7,0.8285757586451905,0
9,0.8086965937317798,0
8,0.11955996071326791,1
4,0.020834640562350182,1
7,0.3882055085705811,0
4,0.026068902361777835,0
0,0.019343775446510114,1
3,0.6894346539812712,0
9,0.6321084062292568,0
1,0.8288855948176697,1
0,0.21864695678651414,0
0,0.985926657653635,1
9,0.5024014572693258,1
3,0.01729331045241167,1
5,0.4164444823643696,1
1,0.2515684174688574,1
4,0.11310586143952983,1
8,0.7271748237262468,1
4,0.5877544812075819,1
0,0.676298080492996,1
2,0.11958576195907267,1
4,0.08396917515295488,1
0,0.8623736102429097,1
6,0.007223245223717423,1
9,0.20576177321905753,0
6,0.43540930008264145,0
2,0.9711528654093746,1
6,0.5057549223589902,1
3,0.34118462363174806,0
1,0.26244344572061795,0
7,0.0488445443298372,0
1,0.5973488000695227,0
2,0.6406487034256398,1
4,0.7008097507912052,1
1,0.2370324022739052,0
9,0.7895448896673423,0
8,0.28160817619692613,1
3,0.8397360768712161,0
0,0.06842894009522704,0
6,0.3079206768321029,0
2,0.9987955691296732,0
5,0.4720802955276109,0
4,0.6952401615664986,1
4,0.7750274436769525,1
3,0.9451528950056061,1
1,0.40118638267573914,1
0,0.6314552753295213,1
3,0.9594010866664686,1
9,0.061553593333374734,0
2,0.7660585943146921,0
5,0.5589637852014252,1
3,0.4308583869441792,1
6,0.16068278518786383,1
3,0.9933214398234321,1
5,0.9232405187766002,1
3,0.2701864533359595,1
3,0.9986197402108745,0
3,0.989097209667213,1
3,0.5415357014143024,0
1,0.22610403963106895,0
7,0.3388212076906124,0
9,0.9318880355648739,0
5,0.6084212363734465,0
5,0.8997972216573478,1
2,0.282453419996445,0
4,0.36341867036146935,0
2,0.17642366840899604,0
4,0.25725721486684217,1
5,0.1702527023945779,1
2,0.7297166380488798,0
5,0.8906877550568345,0
1,0.22227212828430598,1
2,0.9842271682364919,0
9,0.4540689510697795,1
6,0.7419247449807566,1
7,0.17066962678377262,1
8,0.786673595232278,1
2,0.4769052794667211,0
3,0.03894878704496252,0
1,0.9382961466189924,0
9,0.4174992595122361,1
8,0.41598171816978224,0
9,0.718253810188302,1
3,0.5414754060170629,1
3,0.9880667257658984,0
2,0.5433328042759896,0
3,0.1874517322881174,0
4,0.8297535365004801,1
6,0.9387500569616998,1
9,0.5621277639925818,0
4,0.33591109595855395,0
6,0.9660671183291514,0
3,0.7787873019437425,1
6,0.5451354437055324,0
5,0.8077056061976228,1
6,0.8642939653797465,0
2,0.9244361892146982,0
4,0.23470401019109843,1
3,0.4578787609175422,1
2,0.5021837637930385,0
1,0.7011510381657694,0
6,0.5063925152866989,1
2,0.4220275457379268,1
1,0.501627335718668,0
2,0.5130094304747256,1
4,0.8291896201206577,1
1,0.3758025336049301,1
1,0.4624748923584968,0
8,0.9927786555994308,0
0,0.4538190371794599,1
0,0.07359367634915204,1
1,0.12970572541681602,0
3,0.1485334730079909,1
1,0.6980742391150541,0
0,0.2618794130040354,1
1,0.5527622307272528,0
7,0.20501021962475707,0
6,0.8922246535732568,1
6,0.7099574160706583,1
4,0.07552343089299152,0
7,0.8438170143395265,0
1,0.8390131176492852,1
6,0.9344941689361265,0
0,0.325654607222695,1
8,0.33431282640318083,1
0,0.9031128921646616,1
4,0.3048078415158877,1
3,0.9570314610240239,1
8,0.6219737917395799,1
5,0.7047388751011295,0
1,0.30487663262342346,1
7,0.8952661820910386,1
0,0.11943484203644417,0
7,0.8471092187631876,1
0,0.7100230776553764,1
4,0.22136953601442588,1
5,0.36551377378646877,1
2,0.40483658622961494,1
4,0.40724270242198557,1
5,0.9109897151091477,1
5,0.05772043223966583,1
3,0.9868416834697117,0
5,0.8979060919914977,0
9,0.9602329198961576,0
7,0.7216475253482202,1
9,0.6214397825995729,1
6,0.18275390114381262,0
2,0.993441210751838,1
5,0.9933908924924352,1
7,0.4365839716233443,0
4,0.37904203774220735,0
1,0.41726688472769213,1
8,0.003101146959435086,1
2,0.9152097768031666,0
0,0.22970940284637953,1
6,0.4623774141073672,1
0,0.3057516330689599,1
9,0.8737850180456112,0
6,0.14680771646508362,0
0,0.34846517888552786,0
0,0.58555146822209,1
7,0.187989798048122,1
3,0.9107111059481326,0
1,0.28611749921430796,1
4,0.3866150823646991,0
2,0.029335678760690986,0
3,0.5299936240221029,0
0,0.4727812269467817,0
6,0.20224172942954832,1
0,0.5198283011961363,1
2,0.31080990675508136,1
0,0.2645026866497726,1
2,0.8191973846822849,1
1,0.5676687998286166,1
9,0.07283309888728129,0
4,0.46367840863587717,1
8,0.7576470232560889,0
6,0.4699753891420021,1
2,0.3164930602938023,1
3,0.38685014606080415,1
9,0.9260094400769425,0
1,0.0739835729383348,1
1,0.26894301877887405,1
3,0.49650495814522067,1
7,0.1795717431153897,1
5,0.07197527449216579,0
3,0.18706550889978746,1
9,0.4661041422611447,0
0,0.6014451679641605,0
2,0.6079257908292595,0
7,0.6959990694398294,1
1,0.3127705153160364,0
5,0.0621542504778243,0
2,0.6881680420670878,0
8,0.7609953214151485,0
8,0.6496897629242101,1
1,0.06965070542404495,0
4,0.3529505947239957,1
2,0.6021772055119742,1
3,0.1262975879941609,1
1,0.818649675159953,1
3,0.47601131363506666,1
7,0.5428336665927184,0
1,0.5186943908821356,0
7,0.7082204425180869,1
7,0.85875919059444,0
1,0.5839682244842156,1
9,0.25302008907365636,0
0,0.04397987405893822,1
3,0.48361244249147217,0
2,0.5192943016769656,0
1,0.9250185918976084,1
0,0.8710567222647921,1
9,0.5568665893735895,0
4,0.7659863082459087,1
7,0.16568308377256524,1
2,0.6779534880517567,0
7,0.3043523273297114,1
7,0.09551052956395523,1
3,0.7303962126625623,1
0,0.23419634598662398,1
0,0.32477509198670906,0
1,0.6364631125955117,1
6,0.9101161134935993,1
4,0.05145913339735009,1
7,0.4334657455896054,0
6,0.1539993898192834,0
5,0.5025817848945985,0
6,0.17195609754519137,1
5,0.6148214332838773,1
4,0.02431502399951979,0
8,0.37522299541644866,1
9,0.11839637408677006,1
2,0.45794839685519917,0
7,0.22118422751001765,0
9,0.3349393496145394,1
3,0.7395585423382661,0
8,0.5026011284051926,0
9,0.8350128765543431,1
3,0.8770284210783266,1
1,0.4408587423404542,1
4,0.29052654064882344,1
6,0.48915093879554516,0
5,0.13307250848631857,1
8,0.7763479852201576,0
9,0.13780014751804381,1
8,0.41693705312840956,1
9,0.5087714504104452,0
2,0.11203129443133253,1
5,0.3274571923722417,1
9,0.8784166386306114,0
0,0.1469639162839732,0
7,0.8587840918808515,1
3,0.036303303539539256,0
6,0.17083575948956176,1
1,0.9819151447441304,1
0,0.8309842277763009,1
7,0.17810976306516035,1
8,0.2987403323215194,1
3,0.6157400254154456,1
2,0.3717022684960065,1
5,0.059141610627835184,1
3,0.5402188106544563,0
3,0.8199371849817858,0
1,0.7442963151929713,1
5,0.22393101804806914,1
7,0.021515959248147865,0
0,0.2342256403635944,1
4,0.24598419405521177,0
5,0.038979698062195256,1
9,0.31502309886908586,0
2,0.0009857055325240838,1
7,0.9509926885226553,1
0,0.3692318202730539,0
4,0.37055336765199653,1
0,0.679927571747172,1
8,0.03011997936536759,0
8,0.9293221399866634,0
4,0.1433536216530994,1
8,0.007946153647726661,1
1,0.7940000665273111,1
3,0.4541398142001093,0
7,0.3566201283121945,0
2,0.6687671235101807,1
9,0.10081594982313868,0
0,0.230793422885473,1
9,0.7705032318173777,1
7,0.09486702306860517,0
8,0.6050813691497042,0
4,0.2276856328026795,1
2,0.23366433026067113,1
7,0.6497868506327554,1
5,0.6859922013225697,0
9,0.4002367150591509,0
3,0.6909060357227339,0
4,0.6072066039608095,1
2,0.47706149463101777,0
8,0.7489289990243456,1
9,0.5753464071323244,1
5,0.38561498171575226,0
6,0.4655341878209882,0
4,0.8355659878958627,0
9,0.07754530221792721,1
1,0.09256705661579123,1
5,0.5640757733544742,1
2,0.22841491410078363,0
6,0.6277605819286053,1
5,0.12360231327426552,0
5,0.29131807395138365,0
5,0.642458728177528,0
2,0.163553711800979,0
6,0.9388775795862987,1
8,0.6226538437507335,0
7,0.5129956021382759,1
4,0.22354645222521774,1
5,0.5377944782804598,0
8,0.18563868672498873,0
6,0.6257184999812809,0
1,0.057514516498071044,1
8,0.9922136779889505,0
7,0.11626455911554678,0
7,0.08842794655860942,1
0,0.21099712457187236,0
5,0.3329338005592829,1
4,0.7356086396227492,1
5,0.2032631273693779,0
2,0.6491182407520957,0
8,0.24587845170666933,0
8,0.7820321964996891,0
4,0.41554450661083586,0
3,0.13992992572468677,0
5,0.8105032161977545,1
9,0.6575301916991685,0
8,0.3666310326363722,1
9,0.3178351750705888,0
4,0.7179395027101239,0
6,0.01951699206872981,1
5,0.7969710391362945,1
3,0.31820648804904417,0
2,0.49847482991506,0
8,0.2757570179915614,1
5,0.7039344212955148,1
1,0.43420520953648845,0
4,0.9826034703455929,1
3,0.8857718377217434,1
0,0.2539980208583402,0
4,0.33999890809524935,1
5,0.4658432388231972,0
6,0.7119400468012923,0
4,0.3139632313347751,1
2,0.3997258507869226,0
6,0.7654530452799501,0
8,0.17206292884255237,1
5,0.05297072587590612,0
2,0.2927013552430444,0
7,0.26211539277484763,1
6,0.25652605730498557,1
0,0.70052264335842,1
9,0.46191491044573874,1
3,0.48577664385492136,0
1,0.4082847400130988,0
0,0.3267512715094659,0
4,0.16695830319760285,1
6,0.05167495607761585,1
1,0.8620436553819406,1
7,0.9915031875070388,0
0,0.09765738736664231,1
8,0.8209004333827592,0
